Id,SalePrice
1782,57323.02797057503
1783,136740.94852995302
1784,69698.06414036348
1785,112861.95976064855
1786,109601.80949657911
1787,188710.2940226997
1788,6757.742753095808
1789,95790.84553367586
1790,23684.652228457388
1791,245741.16705431812
1792,164600.97651620756
1793,152155.63920442376
1794,138780.5693935979
1795,149323.68429466628
1796,143772.03148693463
1797,156385.4757952775
1798,119318.85512178263
1799,82382.86251896108
1800,127779.92238445522
1801,105159.41687473794
1802,143400.8056400516
1803,180748.31676773238
1804,130447.51775197091
1805,137331.60432306188
1806,135665.29194229422
1807,162822.11383050343
1808,114773.14104705176
1809,110172.93277011649
1810,128288.58029962343
1811,105002.0799713725
1812,98466.13045357866
1813,112118.44738419971
1814,64282.05940716842
1815,2818.6413510838756
1816,79722.85952301137
1817,109302.92204806826
1818,170683.12386564887
1819,127269.9406403295
1820,56495.93912906211
1821,126471.37259082927
1822,155731.41912418953
1823,21364.667142509366
1824,151462.72721997555
1825,140284.66975638678
1826,104202.28203287849
1827,99139.28272133158
1828,125579.30196199648
1829,140430.76336693636
1830,169761.30495805386
1831,182684.78153934993
1832,138233.5795193608
1833,163242.17338324
1834,142253.05984334077
1835,154518.50711357617
1836,161374.13237938553
1837,60199.94173674076
1838,136363.40759092884
1839,64754.38496172486
1840,121666.24122045876
1841,127887.03056968935
1842,92293.94056020246
1843,135340.51285476144
1844,149831.37763612368
1845,140537.0754859203
1846,165198.79095264373
1847,209409.59781921457
1848,-260.26857077132445
1849,129015.70389917481
1850,117583.33030658634
1851,157487.90708344185
1852,113120.70112628222
1853,116244.08173044631
1854,180618.24266222445
1855,183687.4300225384
1856,228885.7028014285
1857,175796.99764828244
1858,197214.1146991594
1859,164702.16906745418
1860,151643.35711836966
1861,162906.91293439327
1862,289393.3205275516
1863,289393.3205275516
1864,289393.3205275516
1865,315266.7696236429
1866,301448.94936149765
1867,264138.8080132444
1868,278610.52328200184
1869,216686.45762732695
1870,247565.22287686507
1871,264424.78117080475
1872,175138.33527202334
1873,212325.57412299467
1874,137306.96174076165
1875,222642.0141126872
1876,197474.59142116888
1877,224081.8067076105
1878,231110.54102748318
1879,111879.52589922945
1880,118456.78547455976
1881,271564.1853788047
1882,267952.7462395554
1883,216642.60707170982
1884,229282.92657673324
1885,252017.57368177932
1886,274633.00699343276
1887,218373.46190303552
1888,273545.60503497615
1889,172540.12220455753
1890,116010.1251556353
1891,160575.5176868093
1892,80254.33084207773
1893,133734.13344999065
1894,152432.27421796462
1895,166703.46575627208
1896,117473.77831822226
1897,109111.11858733848
1898,117476.8346667143
1899,151524.49729992892
1900,139756.2887078022
1901,140613.0511296105
1902,146432.67767739506
1903,239002.55813514348
1904,132854.4852559747
1905,189244.41576689167
1906,128683.44994278869
1907,232587.37581766467
1908,120833.82998895773
1909,132155.4118147199
1910,132155.4118147199
1911,207457.37806075998
1912,278719.6342151244
1913,147939.1520777255
1914,33013.21214888932
1915,254383.69610709068
1916,25182.357358085574
1917,263935.018043621
1918,145174.33701582951
1919,172182.77056504937
1920,189242.65969364613
1921,334356.76635868486
1922,299630.3409319838
1923,226560.1568243145
1924,234523.36770827044
1925,236850.42356655735
1926,329583.0729440417
1927,124716.92076560331
1928,169359.254067607
1929,101426.82674920617
1930,164647.56799016846
1931,130108.85061146598
1932,127462.30293366977
1933,173541.23447945947
1934,188557.81167691946
1935,164412.1521693759
1936,186265.4210318689
1937,180234.72198743746
1938,160969.50065715157
1939,256065.90469726035
1940,219389.12249478407
1941,185168.36228554486
1942,181133.99679794617
1943,221469.548548406
1944,298438.50137761503
1945,303295.22779925505
1946,176722.55602916598
1947,286602.4634972884
1948,192915.98286610097
1949,236788.40332724876
1950,194585.43835469463
1951,253514.10777898272
1952,236926.25820544944
1953,165900.43704637978
1954,228680.29551511118
1955,133823.4500558346
1956,314855.56159013056
1957,183353.56738102285
1958,288274.90370848693
1959,156079.71582800534
1960,87898.74482376978
1961,114793.5155696359
1962,106392.1666206026
1963,114986.84642629966
1964,105489.13183520304
1965,156295.01734090876
1966,154281.47679959773
1967,278785.3515026849
1968,341051.74835598527
1969,321889.5712229699
1970,363143.2485089357
1971,388530.45313249703
1972,333583.2402771417
1973,265225.69698567886
1974,290064.25080634083
1975,387586.43824211846
1976,268060.4359631735
1977,324842.15572370763
1978,335713.5958289086
1979,312953.9004703738
1980,229320.72024079866
1981,316943.1493756542
1982,232893.9861609789
1983,232893.9861609789
1984,199261.25829871872
1985,229287.95293218526
1986,240544.4136520808
1987,200554.14077172452
1988,181092.70095718838
1989,209836.50544690515
1990,224516.2880944825
1991,212563.1632648575
1992,224638.59505042143
1993,190906.87059310428
1994,238083.83129398653
1995,210345.14079721808
1996,271124.54650835646
1997,307933.8388576595
1998,319772.1493190563
1999,248052.794643734
2000,294517.75516935706
2001,259790.744639855
2002,235993.91699004965
2003,276210.96711230814
2004,266372.70478062844
2005,247592.13073225704
2006,242343.56907772634
2007,271709.6731632602
2008,201635.4125297832
2009,194122.23589755036
2010,210083.00269473193
2011,156902.13790311688
2012,201948.28447887383
2013,183205.30800465518
2014,185057.59585408214
2015,201925.18481675943
2016,195381.0980663061
2017,208076.80768284365
2018,114985.44803343364
2019,117294.43420665036
2020,109673.81267223367
2021,98377.77380049822
2022,185158.4489263395
2023,154362.86677713715
2024,252105.06383896118
2025,349853.2553321115
2026,199074.80497186026
2027,152584.64221989491
2028,189040.59680387855
2029,164440.73715960153
2030,277776.9988604847
2031,253532.51979784225
2032,258470.10805272812
2033,263053.7321820605
2034,181641.39132981573
2035,222142.60378031852
2036,221098.2383056808
2037,222094.5697225785
2038,335978.96294503694
2039,212222.21133354772
2040,336796.4446630402
2041,261267.04933435237
2042,221048.78888658632
2043,184515.37803545734
2044,202534.00081533892
2045,227926.94320919178
2046,183522.8228159384
2047,145345.35412341403
2048,128344.1751898994
2049,185186.12990297808
2050,190015.39699089446
2051,110823.38963579701
2052,132036.36608623562
2053,129815.42874737596
2054,53117.43715657387
2055,160747.4424630485
2056,141384.38180849666
2057,121445.30041655991
2058,206771.45459231047
2059,125469.34749969828
2060,157577.0992508711
2061,198497.27692809398
2062,128572.3911821876
2063,104768.18157596921
2064,143089.56131588866
2065,109596.32969421835
2066,211351.71870043466
2067,178292.51637439174
2068,182100.65383790038
2069,78267.43711030774
2070,93176.01134021196
2071,61020.96528875199
2072,188466.34712142835
2073,122682.36643146002
2074,197426.2609945268
2075,143188.50492880295
2076,108516.38960860297
2077,139816.60505498154
2078,116526.2358382612
2079,157322.73779945576
2080,126733.50901717262
2081,128583.10378932906
2082,173062.56578280067
2083,149546.69232637167
2084,95452.14079317485
2085,130519.8423723724
2086,161425.0139950693
2087,133000.53039373236
2088,99517.7880180988
2089,74209.01541939355
2090,132917.37698772352
2091,82161.04378948058
2092,128561.47335362411
2093,136181.5477496367
2094,126411.86865928816
2095,163285.0978058005
2096,80334.47647733754
2097,67923.98995349568
2098,163477.80529683316
2099,-4827.014668609598
2100,113695.68398641946
2101,120713.29203131795
2102,157632.98862929118
2103,92879.26729535242
2104,177271.12260341342
2105,109962.70769444515
2106,33655.35626158386
2107,215933.0017792998
2108,114360.67161773285
2109,94602.11345377378
2110,109023.91640897014
2111,189044.5175174703
2112,140634.80350368284
2113,112889.40163373714
2114,120476.20899783203
2115,161231.68366941973
2116,104559.93328554521
2117,164396.80274163897
2118,140461.36814312648
2119,121786.85718142416
2120,94068.65282648418
2121,83124.98577785329
2122,82378.74776002613
2123,90093.94821686833
2124,202596.19703649334
2125,157989.59439132863
2126,181363.78242883657
2127,175519.13266969146
2128,144026.85014934465
2129,109408.87875254033
2130,145273.439803147
2131,149351.3385451443
2132,116664.61641393637
2133,127678.70643257606
2134,126517.34249919734
2135,86039.17386781401
2136,60307.443542666035
2137,116662.40023471497
2138,124863.66203416616
2139,156100.65973565727
2140,122750.84679344087
2141,159976.31396771653
2142,123654.31943279097
2143,138877.85472215584
2144,107002.04180861171
2145,124499.20933809818
2146,163982.60442097264
2147,189802.1958638376
2148,135211.4222164522
2149,144045.35582253127
2150,212050.21268681833
2151,132975.55362435058
2152,147393.25841537619
2153,152373.77717872814
2154,83111.16666783858
2155,127587.88899516594
2156,256895.80548286997
2157,237526.80433443352
2158,240862.30805781775
2159,244949.98992900923
2160,189618.5643411713
2161,272799.6858452837
2162,374226.8330990287
2163,311851.8714785668
2164,259056.52902161714
2165,202803.5861673155
2166,141160.70459130255
2167,220513.31347698625
2168,199912.35024997336
2169,209329.5108715773
2170,228006.13245346595
2171,151913.96197467588
2172,134879.42351873184
2173,161998.74527504866
2174,253243.85374056734
2175,293550.08771348733
2176,279613.8660496784
2177,251373.06849658582
2178,245468.28948234254
2179,149739.4781438741
2180,244098.34482775535
2181,222226.44526860688
2182,250082.14822659246
2183,222288.8016538251
2184,120580.90061765781
2185,137442.45428155782
2186,154663.4444500747
2187,157936.97443112882
2188,152097.1232011204
2189,366648.97216425126
2190,87645.47730409924
2191,89522.67440289014
2192,55738.54125228955
2193,82512.06818155095
2194,100605.86259974272
2195,82017.04507972591
2196,109667.28467759909
2197,86139.19780252362
2198,182947.81925458345
2199,181268.32059402193
2200,137004.4291272855
2201,131427.41716512525
2202,180571.66600344505
2203,155409.2759526266
2204,165064.81489005394
2205,116461.22654691618
2206,135329.3041346909
2207,233321.5575461695
2208,231073.6496459645
2209,198853.56682743016
2210,121271.75531288283
2211,105504.01964230882
2212,121956.1941312527
2213,93077.83217571815
2214,158867.0041339941
2215,95032.73904247768
2216,169989.84257833648
2217,5156.913424851024
2218,83703.41117887339
2219,57237.74795268546
2220,56345.244477153174
2221,256266.7749999686
2222,232688.16739131627
2223,280270.4462745383
2224,233200.52085911075
2225,165417.06385312986
2226,169269.21030228236
2227,210712.38852702908
2228,264652.1202543876
2229,254612.59125526052
2230,148078.65495804034
2231,219141.9074667861
2232,199394.51366673468
2233,188782.2589581858
2234,243353.29587207257
2235,216224.02016935078
2236,269876.2273979698
2237,306013.6539138841
2238,230003.42828286125
2239,133174.5429447157
2240,166093.0955188413
2241,154571.3850822259
2242,133642.17483620543
2243,132424.40972312097
2244,73350.5752744783
2245,68278.10710868193
2246,135588.43786886567
2247,111114.9043471223
2248,110502.32402862946
2249,107673.37610119453
2250,119408.92412504915
2251,146132.68481980416
2252,196685.17515423475
2253,160331.73382159753
2254,183122.20802617003
2255,188835.3939211805
2256,189177.87994591636
2257,221276.18463368504
2258,188889.6303906832
2259,179582.6004790829
2260,165509.0625731143
2261,203401.48848702118
2262,215201.5509850009
2263,301635.8111887482
2264,360065.98540007544
2265,198395.82426841801
2266,278438.6671624058
2267,321020.7285883302
2268,345594.1888398108
2269,171170.18199823645
2270,192859.26046359795
2271,233539.0091888134
2272,212068.42205227388
2273,164972.7940721186
2274,187286.2278197467
2275,194054.94040829223
2276,195666.51552276092
2277,191593.8464808209
2278,159996.20809754066
2279,120203.93389434868
2280,93225.06466495781
2281,184916.28679394128
2282,182611.83761974995
2283,112808.46803441225
2284,133952.64802001428
2285,154386.57975654048
2286,114212.54381683888
2287,310005.69924500945
2288,283987.42978517327
2289,326798.8123481873
2290,370398.61536915146
2291,301766.98045888066
2292,357338.97675373696
2293,381537.15191460785
2294,359423.1548336366
2295,381281.0883805003
2296,305586.14298017055
2297,273498.2600614738
2298,313394.664773482
2299,348315.10943066294
2300,301782.27902931033
2301,254938.54611538653
2302,253173.2736222531
2303,268462.27357414586
2304,277902.75468172075
2305,188850.0036764274
2306,188850.0036764274
2307,187717.67591542273
2308,250645.6676978924
2309,272889.8799878332
2310,231425.14023392904
2311,213349.56096062367
2312,183107.46968872403
2313,178061.3305558836
2314,190669.37502939627
2315,176548.8662658357
2316,183358.32052283222
2317,191430.06213385903
2318,179871.38598579867
2319,193891.66931505606
2320,205316.6695007364
2321,260147.32936090976
2322,200434.4905060795
2323,192093.08535553957
2324,194350.45136967814
2325,228883.19459649012
2326,191763.5724637612
2327,221253.3604854811
2328,225236.2379662972
2329,189964.55917635525
2330,189164.75292232388
2331,329465.78826031124
2332,364143.4747980201
2333,305961.51068848965
2334,260685.28602075076
2335,267857.14459836844
2336,309947.18646699714
2337,222931.23685930576
2338,271740.2030378226
2339,246439.06949760218
2340,359385.39479884447
2341,232517.75055339432
2342,251089.26174792706
2343,235338.9363870971
2344,235826.19385550066
2345,273843.98638852756
2346,240007.00765055732
2347,218511.44292579626
2348,246098.4800814984
2349,169572.80383626255
2350,273331.84947322076
2351,262408.99465572287
2352,276459.2825067224
2353,253319.70527973026
2354,151113.47775104933
2355,175160.11744651687
2356,153690.30512108607
2357,228353.52085696964
2358,197820.99873434007
2359,143996.8554407562
2360,107702.95815278834
2361,137358.27612922422
2362,259838.75008482637
2363,119592.46176161838
2364,145919.90009902406
2365,234104.9579036096
2366,221092.0702595231
2367,244513.46846231143
2368,207825.08933081757
2369,245149.48696333787
2370,162163.40820669231
2371,171393.29939229856
2372,219840.05484466208
2373,260848.6814165162
2374,310870.0244227577
2375,238583.29204029997
2376,293470.3556802195
2377,328896.60674570885
2378,163929.80960190075
2379,230090.45915873512
2380,159858.43476666824
2381,176307.53140884126
2382,223790.65118104976
2383,231868.85446736927
2384,237134.6522176651
2385,158618.56536263356
2386,139961.07120602927
2387,123020.45424900402
2388,120757.57135319628
2389,126441.24757039337
2390,133340.08538119588
2391,141603.74860322208
2392,103493.56243400334
2393,189364.74545143452
2394,145457.3447909156
2395,205635.1662926426
2396,163388.03613653604
2397,199297.88482282392
2398,109892.54225205968
2399,16263.996400029515
2400,13751.851800305536
2401,101610.89767708373
2402,133905.8496738962
2403,180053.48478042474
2404,152381.37479660695
2405,169324.87522872945
2406,127221.11590948887
2407,120397.00738767534
2408,137090.81767560227
2409,124945.2210871157
2410,204336.71651939116
2411,105025.82502543298
2412,143936.8404429491
2413,130205.83601922041
2414,126427.22173924686
2415,164710.11488507863
2416,127991.47413113422
2417,132375.3334334751
2418,102278.1421998993
2419,120629.83314234123
2420,107781.40300400439
2421,146795.8296666008
2422,108018.98279235652
2423,83531.66980573128
2424,140177.5612861649
2425,266273.86596761504
2426,107835.01350461331
2427,101819.68909274787
2428,189516.0476604032
2429,106297.77144626866
2430,134603.62765382475
2431,123061.94928220892
2432,124082.334232155
2433,126491.41006969253
2434,137489.22891147353
2435,146701.27812736062
2436,110901.73051831569
2437,103906.97633871983
2438,105698.60141929484
2439,107082.72366883233
2440,138596.64233466005
2441,92814.97449989466
2442,92561.06978218863
2443,122381.4538363727
2444,121711.29190196935
2445,68513.04178923159
2446,123650.30843652529
2447,222915.0795736818
2448,148431.62287908082
2449,103659.08498035406
2450,150547.55880526442
2451,112528.77333027415
2452,218610.42802870052
2453,89818.42850547167
2454,133680.49766584544
2455,97213.38109249924
2456,123088.34461320261
2457,111009.64467307099
2458,125149.18029531708
2459,98744.28384186223
2460,154575.8822894696
2461,121997.56226303754
2462,125686.56028542761
2463,114933.4859230154
2464,191694.07225217076
2465,148408.1483926765
2466,123972.91340290883
2467,159436.98660328833
2468,89091.97928449279
2469,91215.87212710024
2470,232553.99490494397
2471,201740.66707795777
2472,199314.47334985377
2473,102029.8634363442
2474,78746.07020976848
2475,230517.89533112396
2476,106524.6443318124
2477,113924.14112125058
2478,167855.32488006388
2479,97276.66501539422
2480,123517.90848558885
2481,115294.68066240789
2482,121652.43612939189
2483,107625.8175055316
2484,119271.99292890204
2485,117227.90955366439
2486,149266.80289602187
2487,211975.4866838944
2488,160307.7007252305
2489,167441.50596891448
2490,128576.94857628935
2491,92950.82444393239
2492,203889.58791974897
2493,156392.05248723063
2494,175990.40528183605
2495,110683.18858047354
2496,272965.6132167027
2497,171003.02930413233
2498,102106.59923157643
2499,86116.12492594018
2500,119705.60439866374
2501,142257.34966404038
2502,129996.06342663034
2503,84395.71725281223
2504,209350.23496297374
2505,230310.25928586686
2506,277251.5976262655
2507,322463.4388971658
2508,276208.71034915966
2509,245076.19974098518
2510,256431.89970061788
2511,208347.97470582486
2512,225185.2857113519
2513,225665.38815092016
2514,277068.81754421163
2515,149332.96994466055
2516,163003.72414845414
2517,133811.69264967507
2518,139073.46303622716
2519,224986.1586099594
2520,210756.7088818166
2521,212959.00601136393
2522,223680.75065601326
2523,119372.03482557903
2524,119733.6109202404
2525,130492.2699001691
2526,134922.6732718941
2527,103549.35493679415
2528,113890.823744411
2529,119571.78257980896
2530,106588.14558915235
2531,243411.37105192535
2532,234614.7174795298
2533,216122.3209145493
2534,251640.37875661394
2535,294765.3143775255
2536,242567.87876117567
2537,232728.2093178347
2538,203090.0680181285
2539,204393.1447902202
2540,189227.97870763426
2541,194168.37700425822
2542,157315.02311961388
2543,118510.00584676384
2544,108264.4354479909
2545,126206.68522894941
2546,168021.94735482754
2547,149992.47423018538
2548,192049.83935383032
2549,148071.52456452488
2550,624023.7703326194
2551,165647.98585260578
2552,120944.67381301243
2553,89522.67440289014
2554,105996.82918333006
2555,98261.09245297068
2556,70813.55924927129
2557,86223.51229744125
2558,164697.50224650826
2559,133722.1104746618
2560,123614.17129458871
2561,127467.87797901977
2562,128123.22263571713
2563,125199.507199049
2564,172685.02017169783
2565,138063.44082549342
2566,140277.4782859733
2567,135970.43810307258
2568,190114.99039688846
2569,195810.60179841274
2570,127405.05664821528
2571,177609.93870856508
2572,191070.93387120008
2573,237513.11098841066
2574,344892.27614882204
2575,145455.05134096008
2576,119177.88920985011
2577,150203.5119732631
2578,80385.43794673414
2579,20632.258771396824
2580,121079.78595625609
2581,118465.0296450645
2582,106134.17779329559
2583,250800.80279851123
2584,170999.31941193237
2585,185088.53076374088
2586,216801.79830877576
2587,210998.1312873083
2588,153602.49334620917
2589,151406.3826240158
2590,216950.69772515038
2591,264462.93829546194
2592,239511.5869146702
2593,253079.26014817727
2594,189783.27189244633
2595,229917.34752295353
2596,291790.35936323914
2597,206170.3414663024
2598,259240.03156718286
2599,337747.98917153396
2600,222309.05436147132
2601,154351.33464332751
2602,71637.08117041772
2603,77830.21899841179
2604,70039.4443854253
2605,84553.29591352388
2606,134877.5056527024
2607,176826.88878679532
2608,186830.9028525633
2609,147892.84174299834
2610,81308.53648888622
2611,158595.38230532827
2612,140293.76758560864
2613,101608.852429564
2614,108159.4532080571
2615,165804.94590136362
2616,136485.95363136183
2617,199622.54323081078
2618,184079.12336931494
2619,243386.21363797865
2620,175381.42463288712
2621,178572.71006399987
2622,182790.83765292622
2623,257072.80746716366
2624,274044.2172295152
2625,325052.3001388024
2626,166426.32011035993
2627,197536.87513932644
2628,332188.0093450028
2629,389100.6825364899
2630,307496.0403790135
2631,370893.39829680615
2632,337671.01023080887
2633,284514.10998631886
2634,323087.2325192116
2635,159459.23108620802
2636,207706.64693549857
2637,177733.48319943855
2638,250519.44042632845
2639,192761.6438012625
2640,154382.3170409809
2641,94446.07873755158
2642,191880.54607642046
2643,121141.68610175757
2644,126826.70030249504
2645,118621.41911002516
2646,104210.30563572375
2647,117549.40498956852
2648,150416.8026573155
2649,144475.94113353302
2650,153723.5173352603
2651,156626.54855154885
2652,338360.5634644843
2653,282136.56588010606
2654,271537.499498678
2655,334469.7086419634
2656,306679.19213961984
2657,304124.42563590256
2658,283807.7936842247
2659,280092.5171013792
2660,305004.95991115144
2661,321469.68700037256
2662,317471.3136951277
2663,275410.4227887067
2664,271560.3091106599
2665,299498.0945842416
2666,280965.7561385372
2667,172461.52904442337
2668,197569.99555339105
2669,196389.58648370393
2670,284842.8798784878
2671,199655.77010760317
2672,208160.06887573155
2673,222753.2016371428
2674,225997.6331401004
2675,189844.14882865432
2676,204135.42392539803
2677,203749.95455459494
2678,252420.92626333307
2679,273517.1369847745
2680,285392.4717705591
2681,344387.3897897984
2682,310420.5629343254
2683,403371.47758982645
2684,297975.86787995475
2685,316660.53524652834
2686,269181.1129109084
2687,276421.77775367687
2688,252079.26405931183
2689,234166.22789625614
2690,360164.0967297462
2691,199090.9464422271
2692,156503.60571315885
2693,228441.64054809825
2694,153311.62563699507
2695,212632.30891591974
2696,207098.83152283193
2697,209254.33609464846
2698,189357.12104630144
2699,186078.11619910074
2700,169099.61870897422
2701,163853.5743822524
2702,135635.4711346
2703,188157.0772430629
2704,146658.3303990804
2705,112407.86305766809
2706,105538.69753149466
2707,119622.61889981781
2708,115584.38005299389
2709,92625.2630971506
2710,108598.58005169418
2711,297022.23594836856
2712,331430.91954759124
2713,194198.31786481757
2714,166433.92347126373
2715,178628.93083726196
2716,173418.6922501173
2717,218089.86512719747
2718,252794.5316659537
2719,152170.02191358083
2720,196761.71918532974
2721,134523.82164442947
2722,167474.34683054802
2723,143451.73718593142
2724,112157.78594442701
2725,116192.30872893834
2726,144339.24214215926
2727,192105.66849111253
2728,189141.78800396586
2729,140339.05304777634
2730,143472.97070958314
2731,113952.58136611269
2732,119362.30952703673
